Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.273245,0.466723,1.70808,0.039165,1.27174,32.4713
2,0.348493,0.362227,1.03941,0.413793,0.680147,1.64369
5,0.342863,0.349555,1.01952,0.55088,0.668841,1.21413
6,0.309265,0.333891,1.07963,0.55088,0.668841,1.21413
8,0.342433,0.35105,1.02516,0.55088,0.668841,1.21413
11,0.267869,0.350028,1.30671,0.368764,0.855479,2.31986
13,0.324928,0.349467,1.07552,0.437915,0.668841,1.52733
15,0.340194,0.340422,1.00067,0.55088,0.668841,1.21413
16,0.280752,0.29633,1.05549,0.437915,0.668841,1.52733
19,0.293467,0.34445,1.17373,0.413793,0.680147,1.64369
20,0.277784,0.341427,1.22911,0.437915,0.668841,1.52733
22,0.335487,0.335583,1.00029,0.55088,0.668841,1.21413
24,0.217466,0.326681,1.50222,0.437915,0.668841,1.52733
26,0.289737,0.342444,1.18191,0.282449,1.00327,3.55203
29,0.240246,0.323922,1.34829,0.413793,0.680147,1.64369
31,0.298601,0.329051,1.10197,0.55088,0.668841,1.21413
34,0.308828,0.317883,1.02932,0.55088,0.668841,1.21413
41,0.312443,0.329419,1.05433,0.437915,0.668841,1.52733
43,0.271735,0.308961,1.13699,0.437915,0.668841,1.52733
44,0.292936,0.32922,1.12386,0.437915,0.668841,1.52733
45,0.286644,0.333869,1.16475,0.368764,0.855479,2.31986
47,0.320672,0.333198,1.03906,0.55088,0.668841,1.21413
48,0.305702,0.327195,1.07031,0.413793,0.680147,1.64369
49,0.315374,0.332216,1.0534,0.413793,0.680147,1.64369
50,0.29062,0.329017,1.13212,0.55088,0.668841,1.21413
52,0.318328,0.329649,1.03556,0.55088,0.668841,1.21413
55,0.25866,0.295993,1.14433,0.55088,0.668841,1.21413
56,0.171892,0.309531,1.80074,0.437915,0.680147,1.55315
58,0.311291,0.328797,1.05624,0.437915,0.668841,1.52733
60,0.288637,0.309621,1.0727,0.55088,0.668841,1.21413
64,0.26398,0.300982,1.14017,0.55088,0.668841,1.21413
68,0.28698,0.326866,1.13898,0.437915,0.668841,1.52733
69,0.264775,0.323838,1.22307,0.413793,0.680147,1.64369
73,0.28586,0.316191,1.1061,0.413793,0.680147,1.64369
75,0.292405,0.316439,1.08219,0.437915,0.668841,1.52733
76,0.263295,0.31588,1.19972,0.413793,0.680147,1.64369
77,0.279266,0.318365,1.14001,0.413793,0.680147,1.64369
79,0.265837,0.312255,1.17461,0.368764,0.855479,2.31986
80,0.308209,0.323327,1.04905,0.437915,0.680147,1.55315
83,0.282086,0.321176,1.13858,0.437915,0.680147,1.55315
87,0.210553,0.315454,1.49821,0.413793,0.680147,1.64369
88,0.260293,0.319041,1.2257,0.437915,0.668841,1.52733
92,0.298605,0.298885,1.00094,0.55088,0.668841,1.21413
93,0.270172,0.306153,1.13318,0.437915,0.680147,1.55315
94,0.230456,0.318983,1.38414,0.368764,0.855479,2.31986
96,0.297876,0.317967,1.06745,0.368764,0.680147,1.8444
99,0.2683,0.313209,1.16738,0.413793,0.680147,1.64369
100,0.259856,0.278579,1.07205,0.437915,0.668841,1.52733
104,0.297471,0.316582,1.06424,0.413793,0.680147,1.64369
105,0.271871,0.306866,1.12872,0.437915,0.680147,1.55315
107,0.266756,0.315765,1.18372,0.437915,0.668841,1.52733
108,0.225,0.312769,1.39009,0.344242,0.855479,2.48511
109,0.240353,0.283483,1.17944,0.437915,0.668841,1.52733
110,0.240805,0.314566,1.30631,0.368764,0.855479,2.31986
112,0.272441,0.311667,1.14398,0.282449,1.00327,3.55203
113,0.314801,0.315691,1.00283,0.55088,0.668841,1.21413
114,0.297621,0.315319,1.05947,0.437915,0.680147,1.55315
116,0.26685,0.314744,1.17948,0.437915,0.680147,1.55315
119,0.307382,0.307504,1.0004,0.55088,0.668841,1.21413
120,0.288504,0.311005,1.07799,0.437915,0.668841,1.52733
123,0.240655,0.304372,1.26477,0.437915,0.668841,1.52733
125,0.260448,0.313429,1.20342,0.344242,0.855479,2.48511
127,0.267246,0.278563,1.04235,0.55088,0.668841,1.21413
128,0.254838,0.306741,1.20367,0.344242,0.855479,2.48511
129,0.276517,0.311175,1.12534,0.437915,0.668841,1.52733
131,0.284853,0.2908,1.02088,0.55088,0.668841,1.21413
135,0.283395,0.305382,1.07758,0.413793,0.680147,1.64369
138,0.278554,0.302929,1.0875,0.55088,0.668841,1.21413
143,0.194314,0.286279,1.47328,0.368764,0.855479,2.31986
144,0.250956,0.301407,1.20103,0.413793,0.680147,1.64369
146,0.251122,0.287331,1.14419,0.437915,0.680147,1.55315
150,0.172042,0.273203,1.588,0.413793,0.680147,1.64369
151,0.291788,0.295474,1.01263,0.55088,0.668841,1.21413
152,0.249244,0.292742,1.17452,0.344242,0.855479,2.48511
154,0.24364,0.272478,1.11836,0.55088,0.668841,1.21413
156,0.24902,0.288447,1.15833,0.352515,0.855479,2.42679
157,0.224259,0.261875,1.16773,0.437915,0.668841,1.52733
